age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,es_cliente_nuevo,tiene_doble_prestamo,duration_min,fecha_procesamiento
33,2,1,2,0,606,1,0,0,2,3,508,1,-1,0,3,0,1,0,8.466666666666667,2026-05-19 20:30:15
28,9,2,1,0,6551,0,0,0,26,8,735,1,77,1,0,0,0,0,12.25,2026-05-19 20:30:15
39,1,0,0,1,-294,1,0,2,5,6,481,2,-1,0,3,0,1,0,8.016666666666667,2026-05-19 20:30:15
38,8,2,3,0,64,0,0,0,6,1,1207,1,-1,0,3,0,1,0,20.116666666666667,2026-05-19 20:30:15
32,4,1,2,0,169,0,1,0,20,1,171,2,-1,0,3,0,1,0,2.85,2026-05-19 20:30:15
52,1,1,0,0,230,1,0,0,6,8,520,2,170,2,0,0,0,0,8.666666666666666,2026-05-19 20:30:15
29,9,2,2,0,2485,0,0,1,24,5,866,6,-1,0,3,0,1,0,14.433333333333334,2026-05-19 20:30:15
29,0,2,1,0,209,0,0,0,5,3,1006,2,-1,0,3,0,1,0,16.766666666666666,2026-05-19 20:30:15
33,4,1,2,0,71,0,0,0,16,9,290,1,287,1,0,0,0,0,4.833333333333333,2026-05-19 20:30:15
46,6,1,2,0,137,1,1,2,5,8,593,1,-1,0,3,0,1,1,9.883333333333333,2026-05-19 20:30:15
36,4,1,2,0,2547,0,0,0,31,5,651,1,-1,0,3,0,1,0,10.85,2026-05-19 20:30:15
35,2,2,2,0,1800,1,0,2,5,6,922,1,-1,0,3,0,1,0,15.366666666666667,2026-05-19 20:30:15
39,0,2,1,0,6512,0,0,2,20,6,416,6,-1,0,3,0,1,0,6.933333333333334,2026-05-19 20:30:15
56,9,1,2,0,1476,0,0,1,31,5,778,3,-1,0,3,0,1,0,12.966666666666667,2026-05-19 20:30:15
42,9,1,1,0,534,0,0,0,5,1,679,1,-1,0,3,0,1,0,11.316666666666666,2026-05-19 20:30:15
44,0,1,1,0,1696,0,0,2,16,6,307,3,-1,0,3,0,1,0,5.116666666666666,2026-05-19 20:30:15
50,0,1,1,0,219,1,0,0,15,5,799,7,-1,0,3,0,1,0,13.316666666666666,2026-05-19 20:30:15
46,1,1,0,0,557,0,0,2,18,6,1316,1,-1,0,3,0,1,0,21.933333333333334,2026-05-19 20:30:15
50,4,2,3,0,1277,0,0,0,4,8,1033,1,-1,0,3,0,1,0,17.216666666666665,2026-05-19 20:30:15
48,0,1,1,0,-30,1,0,0,7,8,268,1,-1,0,3,0,1,0,4.466666666666667,2026-05-19 20:30:15
39,9,2,1,0,175,0,1,2,16,6,1173,2,-1,0,3,0,1,0,19.55,2026-05-19 20:30:15
26,0,1,1,0,1595,0,0,0,2,7,933,1,-1,0,3,0,1,0,15.55,2026-05-19 20:30:15
32,9,2,2,0,723,0,0,0,28,1,1088,27,-1,0,3,0,1,0,18.133333333333333,2026-05-19 20:30:15
36,7,1,1,0,297,1,1,0,15,5,404,5,-1,0,3,0,1,1,6.733333333333333,2026-05-19 20:30:15
56,4,0,2,0,310,0,0,2,20,6,1166,4,-1,0,3,0,1,0,19.433333333333334,2026-05-19 20:30:15
30,1,2,1,0,1012,1,0,0,17,0,557,3,329,1,0,0,0,0,9.283333333333333,2026-05-19 20:30:15
39,6,0,1,1,-103,0,1,2,5,6,546,3,-1,0,3,0,1,0,9.1,2026-05-19 20:30:15
33,4,1,2,0,621,0,0,0,12,1,1342,5,-1,0,3,0,1,0,22.366666666666667,2026-05-19 20:30:15
43,1,2,0,0,548,1,0,2,7,8,1409,1,-1,0,3,0,1,0,23.483333333333334,2026-05-19 20:30:15
32,7,2,1,0,182,1,0,0,6,8,344,1,-1,0,3,0,1,0,5.733333333333333,2026-05-19 20:30:15
27,1,2,1,0,484,1,0,0,15,0,671,2,-1,0,3,0,1,0,11.183333333333334,2026-05-19 20:30:15
46,0,0,1,0,1342,1,0,0,4,3,285,1,-1,0,3,0,1,0,4.75,2026-05-19 20:30:15
42,9,2,1,0,0,1,0,2,6,8,652,1,-1,0,3,0,1,0,10.866666666666667,2026-05-19 20:30:15
43,6,1,0,0,66,1,0,2,7,8,467,5,-1,0,3,0,1,0,7.783333333333333,2026-05-19 20:30:15
59,5,0,1,0,21,1,0,1,19,9,190,2,-1,0,3,0,1,0,3.1666666666666665,2026-05-19 20:30:15
44,7,0,1,0,608,1,1,2,18,6,501,30,-1,0,3,0,1,1,8.35,2026-05-19 20:30:15
31,1,1,1,0,5345,1,0,0,18,9,610,1,-1,0,3,0,1,0,10.166666666666666,2026-05-19 20:30:15
26,10,2,1,0,461,0,0,0,28,4,550,1,-1,0,3,0,1,0,9.166666666666666,2026-05-19 20:30:15
51,7,1,3,0,5801,1,0,2,29,8,355,2,-1,0,3,0,1,0,5.916666666666667,2026-05-19 20:30:15
24,0,1,1,0,0,1,0,0,16,0,642,1,-1,0,3,0,1,0,10.7,2026-05-19 20:30:15
26,1,2,1,0,78,0,0,1,28,4,811,1,-1,0,3,0,1,0,13.516666666666667,2026-05-19 20:30:15
54,4,1,2,0,-1415,1,1,0,17,9,285,1,-1,0,3,0,1,1,4.75,2026-05-19 20:30:15
31,1,1,1,0,30,1,0,2,11,6,458,14,-1,0,3,0,1,0,7.633333333333334,2026-05-19 20:30:15
33,7,2,1,0,100,1,0,0,14,8,95,8,297,7,1,0,0,0,1.5833333333333333,2026-05-19 20:30:15
42,3,1,0,0,1371,0,0,2,18,6,220,8,-1,0,3,0,1,0,3.6666666666666665,2026-05-19 20:30:15
33,4,1,2,0,62,1,0,0,2,3,21,1,264,1,0,0,0,0,0.35,2026-05-19 20:30:15
40,0,2,2,0,1005,1,0,0,21,5,832,1,-1,0,3,0,1,0,13.866666666666667,2026-05-19 20:30:15
46,0,1,1,0,517,1,0,0,5,8,648,3,-1,0,3,0,1,0,10.8,2026-05-19 20:30:15
33,4,1,2,0,0,0,0,0,29,1,1000,2,-1,0,3,0,1,0,16.666666666666668,2026-05-19 20:30:15
56,4,0,2,0,382,0,0,0,19,9,156,2,-1,0,3,0,1,0,2.6,2026-05-19 20:30:15
38,1,1,1,0,468,1,0,2,8,8,11,2,-1,0,3,0,1,0,0.18333333333333332,2026-05-19 20:30:15
35,4,1,2,0,178,0,0,0,14,1,1176,2,-1,0,3,0,1,0,19.6,2026-05-19 20:30:15
32,9,0,1,0,211,1,1,2,29,8,570,4,-1,0,3,0,1,1,9.5,2026-05-19 20:30:15
51,4,1,0,1,57,1,1,2,8,8,1011,1,-1,0,3,0,1,1,16.85,2026-05-19 20:30:15
33,2,1,2,0,114,0,1,0,28,5,966,3,-1,0,3,0,1,0,16.1,2026-05-19 20:30:15
31,9,2,1,0,1222,1,0,0,20,0,492,3,-1,0,3,0,1,0,8.2,2026-05-19 20:30:15
31,1,1,1,0,1660,1,0,0,20,0,713,1,-1,0,3,0,1,0,11.883333333333333,2026-05-19 20:30:15
49,1,0,0,0,-9,1,1,2,5,8,765,1,-1,0,3,0,1,1,12.75,2026-05-19 20:30:15
43,9,0,1,0,0,1,0,0,5,8,371,2,342,2,0,0,0,0,6.183333333333334,2026-05-19 20:30:15
40,4,1,2,0,30,1,0,0,28,5,1010,6,-1,0,3,0,1,0,16.833333333333332,2026-05-19 20:30:15
27,1,1,1,0,0,1,0,0,17,5,827,6,-1,0,3,0,1,0,13.783333333333333,2026-05-19 20:30:15
33,4,2,2,0,369,0,0,0,25,1,332,10,-1,0,3,0,1,0,5.533333333333333,2026-05-19 20:30:15
47,9,1,1,0,1571,1,0,0,11,8,611,1,369,2,0,0,0,0,10.183333333333334,2026-05-19 20:30:15
59,3,1,0,0,-187,1,0,1,21,5,163,7,-1,0,3,0,1,0,2.716666666666667,2026-05-19 20:30:15
52,9,1,1,0,0,1,0,0,1,6,337,1,83,1,0,0,0,0,5.616666666666666,2026-05-19 20:30:15
35,0,1,1,0,-257,0,0,0,28,4,156,3,-1,0,3,0,1,0,2.6,2026-05-19 20:30:15
32,7,2,1,0,2459,1,1,2,23,8,426,1,-1,0,3,0,1,1,7.1,2026-05-19 20:30:15
49,1,1,1,0,1219,1,0,0,26,1,445,5,-1,0,3,0,1,0,7.416666666666667,2026-05-19 20:30:15
54,2,0,2,0,5784,0,0,0,21,9,1166,5,-1,0,3,0,1,0,19.433333333333334,2026-05-19 20:30:15
30,4,2,2,0,162,1,0,2,20,8,492,4,-1,0,3,0,1,0,8.2,2026-05-19 20:30:15
33,4,2,2,0,1909,0,0,0,8,1,503,2,-1,0,3,0,1,0,8.383333333333333,2026-05-19 20:30:15
50,0,1,1,0,-195,0,0,0,22,1,171,4,-1,0,3,0,1,0,2.85,2026-05-19 20:30:15
40,7,0,0,0,4,1,0,0,7,8,456,2,-1,0,3,0,1,0,7.6,2026-05-19 20:30:15
38,2,1,0,0,350,1,0,0,8,8,1166,1,-1,0,3,0,1,0,19.433333333333334,2026-05-19 20:30:15
34,3,1,0,0,87,1,0,2,15,8,307,2,-1,0,3,0,1,0,5.116666666666666,2026-05-19 20:30:15
33,1,2,0,0,777,0,0,0,7,5,614,1,-1,0,3,0,1,0,10.233333333333333,2026-05-19 20:30:15
41,1,1,0,0,3140,1,0,2,13,8,1295,9,-1,0,3,0,1,0,21.583333333333332,2026-05-19 20:30:15
30,7,2,1,0,1510,1,0,0,18,9,503,1,-1,0,3,0,1,0,8.383333333333333,2026-05-19 20:30:15
45,1,0,1,0,756,1,0,2,6,8,475,2,-1,0,3,0,1,0,7.916666666666667,2026-05-19 20:30:15
28,4,2,2,0,1086,1,0,2,29,8,239,2,-1,0,3,0,1,0,3.9833333333333334,2026-05-19 20:30:15
35,4,1,1,0,339,1,0,2,23,8,682,1,-1,0,3,0,1,0,11.366666666666667,2026-05-19 20:30:15
31,7,2,1,0,205,1,0,0,15,0,850,1,-1,0,3,0,1,0,14.166666666666666,2026-05-19 20:30:15
41,1,1,1,0,2717,1,1,0,24,5,954,2,-1,0,3,0,1,1,15.9,2026-05-19 20:30:15
32,1,2,1,0,138,1,0,0,15,8,551,2,-1,0,3,0,1,0,9.183333333333334,2026-05-19 20:30:15
34,6,2,2,0,1943,1,0,0,16,0,864,2,-1,0,3,0,1,0,14.4,2026-05-19 20:30:15
26,9,1,1,0,744,0,0,0,15,0,1010,1,-1,0,3,0,1,0,16.833333333333332,2026-05-19 20:30:15
29,1,1,0,0,79,1,0,2,27,8,557,2,-1,0,3,0,1,0,9.283333333333333,2026-05-19 20:30:15
49,9,1,1,0,2400,0,0,0,21,10,612,3,-1,0,3,0,1,0,10.2,2026-05-19 20:30:15
30,0,0,1,0,419,0,0,0,3,11,1133,2,-1,0,3,0,1,0,18.883333333333333,2026-05-19 20:30:15
44,6,1,0,0,414,1,0,0,4,3,301,1,272,2,1,0,0,0,5.016666666666667,2026-05-19 20:30:15
42,9,1,1,0,27,0,0,0,14,1,608,4,-1,0,3,0,1,0,10.133333333333333,2026-05-19 20:30:15
35,9,0,1,0,2823,1,0,0,2,3,568,1,-1,0,3,0,1,0,9.466666666666667,2026-05-19 20:30:15
39,4,0,2,0,4692,1,0,1,19,9,550,2,174,2,2,0,0,0,9.166666666666666,2026-05-19 20:30:15
34,6,2,1,0,1261,1,0,0,9,0,448,2,-1,0,3,0,1,0,7.466666666666667,2026-05-19 20:30:15
58,9,1,1,0,0,1,0,0,15,5,922,1,-1,0,3,0,1,0,15.366666666666667,2026-05-19 20:30:15
35,0,0,1,0,0,0,0,0,30,5,492,6,-1,0,3,0,1,0,8.2,2026-05-19 20:30:15
32,9,2,1,0,483,1,1,0,18,8,721,6,-1,0,3,0,1,1,12.016666666666667,2026-05-19 20:30:15
31,9,1,1,0,7369,0,0,0,19,1,534,4,-1,0,3,0,1,0,8.9,2026-05-19 20:30:15
41,7,1,1,0,804,1,0,2,20,8,233,8,-1,0,3,0,1,0,3.8833333333333333,2026-05-19 20:30:15
39,4,2,1,0,2644,0,0,0,19,1,506,7,-1,0,3,0,1,0,8.433333333333334,2026-05-19 20:30:15
39,1,2,1,0,175,0,0,0,12,8,452,1,365,2,1,0,0,0,7.533333333333333,2026-05-19 20:30:15
38,1,1,1,0,0,0,0,2,20,6,381,5,-1,0,3,0,1,0,6.35,2026-05-19 20:30:15
46,0,2,1,0,272,0,0,0,31,5,365,4,-1,0,3,0,1,0,6.083333333333333,2026-05-19 20:30:15
54,10,2,2,0,252,1,0,0,21,5,11,1,-1,0,3,0,1,0,0.18333333333333332,2026-05-19 20:30:15
34,9,1,3,0,4053,1,0,2,23,8,202,2,-1,0,3,0,1,0,3.3666666666666667,2026-05-19 20:30:15
40,1,1,1,0,2158,0,0,0,10,5,632,1,-1,0,3,0,1,0,10.533333333333333,2026-05-19 20:30:15
40,1,1,1,0,299,1,0,0,15,5,479,4,-1,0,3,0,1,0,7.983333333333333,2026-05-19 20:30:15
30,9,2,0,0,2731,1,0,0,14,0,679,1,-1,0,3,0,1,0,11.316666666666666,2026-05-19 20:30:15
37,7,2,1,0,50,0,0,0,19,9,589,1,154,8,1,0,0,0,9.816666666666666,2026-05-19 20:30:15
34,0,1,1,0,36,0,0,0,22,1,506,6,-1,0,3,0,1,0,8.433333333333334,2026-05-19 20:30:15
66,0,0,1,0,220,0,0,0,28,1,641,1,-1,0,3,0,1,0,10.683333333333334,2026-05-19 20:30:15
30,7,2,0,0,5746,1,0,1,20,9,220,2,-1,0,3,0,1,0,3.6666666666666665,2026-05-19 20:30:15
59,3,0,2,0,0,0,0,0,20,0,753,1,332,2,1,0,0,0,12.55,2026-05-19 20:30:15
56,4,1,1,0,238,1,0,0,19,9,1228,1,-1,0,3,0,1,0,20.466666666666665,2026-05-19 20:30:15
25,1,2,1,0,76,0,1,0,28,5,889,4,-1,0,3,0,1,0,14.816666666666666,2026-05-19 20:30:15
36,1,1,0,0,679,1,1,0,13,8,140,1,-1,0,3,0,1,1,2.3333333333333335,2026-05-19 20:30:15
33,1,2,0,0,1390,1,0,2,21,8,506,1,-1,0,3,0,1,0,8.433333333333334,2026-05-19 20:30:15
30,9,1,1,0,418,1,0,2,3,6,113,1,-1,0,3,0,1,0,1.8833333333333333,2026-05-19 20:30:15
29,1,2,1,0,2891,1,0,0,7,8,652,1,-1,0,3,0,1,0,10.866666666666667,2026-05-19 20:30:15
52,7,1,1,0,497,1,0,1,15,5,616,5,-1,0,3,0,1,0,10.266666666666667,2026-05-19 20:30:15
54,1,1,0,0,2933,1,0,2,15,8,337,2,-1,0,3,0,1,0,5.616666666666666,2026-05-19 20:30:15
28,1,1,1,0,948,1,0,2,9,8,839,1,-1,0,3,0,1,0,13.983333333333333,2026-05-19 20:30:15
58,6,1,1,0,0,1,0,2,15,8,626,9,-1,0,3,0,1,0,10.433333333333334,2026-05-19 20:30:15
23,1,2,1,0,0,1,0,0,8,8,999,5,350,2,0,0,0,0,16.65,2026-05-19 20:30:15
49,2,1,1,0,687,0,0,0,18,1,1055,6,-1,0,3,0,1,0,17.583333333333332,2026-05-19 20:30:15
47,4,2,2,0,-230,0,0,0,4,3,652,1,-1,0,3,0,1,0,10.866666666666667,2026-05-19 20:30:15
73,5,1,2,0,2575,0,0,0,17,1,381,1,-1,0,3,0,1,0,6.35,2026-05-19 20:30:15
44,9,1,1,0,7649,0,0,0,20,1,498,6,-1,0,3,0,1,0,8.3,2026-05-19 20:30:15
29,1,1,0,0,59,1,1,0,29,5,1072,4,-1,0,3,0,1,1,17.866666666666667,2026-05-19 20:30:15
48,9,1,1,0,23495,0,0,0,22,1,1033,8,-1,0,3,0,1,0,17.216666666666665,2026-05-19 20:30:15
35,9,2,1,0,365,1,0,2,8,8,605,2,-1,0,3,0,1,0,10.083333333333334,2026-05-19 20:30:15
41,1,1,1,0,97,0,1,0,8,5,548,2,-1,0,3,0,1,0,9.133333333333333,2026-05-19 20:30:15
40,2,2,1,0,5,0,1,0,15,5,156,3,-1,0,3,0,1,0,2.6,2026-05-19 20:30:15
57,1,2,0,0,739,1,0,0,14,8,458,2,364,1,0,0,0,0,7.633333333333334,2026-05-19 20:30:15
43,3,1,1,0,-177,1,0,2,21,8,458,2,-1,0,3,0,1,0,7.633333333333334,2026-05-19 20:30:15
31,1,1,0,0,-454,1,1,2,28,8,1286,2,-1,0,3,0,1,1,21.433333333333334,2026-05-19 20:30:15
51,4,0,2,0,1267,1,0,2,30,8,603,2,-1,0,3,0,1,0,10.05,2026-05-19 20:30:15
52,10,1,1,0,1639,0,0,0,8,1,1359,1,-1,0,3,0,1,0,22.65,2026-05-19 20:30:15
31,7,2,1,0,900,1,0,0,9,0,559,2,140,6,0,0,0,0,9.316666666666666,2026-05-19 20:30:15
26,7,2,1,0,-481,1,1,0,6,8,994,5,-1,0,3,0,1,1,16.566666666666666,2026-05-19 20:30:15
36,7,2,1,0,528,0,0,0,3,3,564,2,-1,0,3,0,1,0,9.4,2026-05-19 20:30:15
43,9,2,1,0,34,0,0,1,30,5,648,1,-1,0,3,0,1,0,10.8,2026-05-19 20:30:15
32,0,2,1,0,223,1,1,2,27,8,578,4,-1,0,3,0,1,1,9.633333333333333,2026-05-19 20:30:15
26,9,2,1,0,218,1,0,2,27,8,818,1,-1,0,3,0,1,0,13.633333333333333,2026-05-19 20:30:15
25,7,2,2,0,130,1,0,0,16,5,877,1,-1,0,3,0,1,0,14.616666666666667,2026-05-19 20:30:15
34,1,2,1,0,1156,1,0,2,23,8,576,2,-1,0,3,0,1,0,9.6,2026-05-19 20:30:15
30,4,1,2,0,314,0,0,0,19,9,737,2,175,2,2,0,0,0,12.283333333333333,2026-05-19 20:30:15
35,0,2,2,0,1374,1,0,0,15,8,685,1,-1,0,3,0,1,0,11.416666666666666,2026-05-19 20:30:15
42,0,2,3,0,22,0,0,2,19,6,593,3,-1,0,3,0,1,0,9.883333333333333,2026-05-19 20:30:15
53,2,1,2,0,1129,0,1,0,28,5,585,8,-1,0,3,0,1,0,9.75,2026-05-19 20:30:15
52,7,0,0,0,130,1,0,2,29,8,30,2,-1,0,3,0,1,0,0.5,2026-05-19 20:30:15
35,4,2,1,1,-202,1,0,2,20,8,620,3,-1,0,3,0,1,0,10.333333333333334,2026-05-19 20:30:15
29,4,2,1,0,293,1,0,2,28,8,498,2,-1,0,3,0,1,0,8.3,2026-05-19 20:30:15
43,4,1,3,0,275,0,0,0,9,0,85,2,339,2,0,0,0,0,1.4166666666666667,2026-05-19 20:30:15
81,5,0,3,0,9224,0,0,1,9,9,577,2,-1,0,3,0,1,0,9.616666666666667,2026-05-19 20:30:15
35,9,0,1,0,515,1,1,0,29,1,133,3,-1,0,3,0,1,1,2.216666666666667,2026-05-19 20:30:15
36,7,2,1,0,760,0,0,2,20,6,1327,13,-1,0,3,0,1,0,22.116666666666667,2026-05-19 20:30:15
76,5,1,1,0,2302,0,0,1,5,3,96,1,87,2,0,0,0,0,1.6,2026-05-19 20:30:15
44,7,0,1,0,-389,1,1,2,5,6,911,1,-1,0,3,0,1,1,15.183333333333334,2026-05-19 20:30:15
38,7,1,1,0,133,1,0,2,27,8,619,1,-1,0,3,0,1,0,10.316666666666666,2026-05-19 20:30:15
37,9,1,1,0,1580,0,0,0,22,1,1349,12,-1,0,3,0,1,0,22.483333333333334,2026-05-19 20:30:15
41,1,1,1,0,1020,1,0,2,29,8,630,1,-1,0,3,0,1,0,10.5,2026-05-19 20:30:15
49,1,1,1,0,298,1,0,0,3,3,769,3,-1,0,3,0,1,0,12.816666666666666,2026-05-19 20:30:15
53,4,1,0,0,13901,1,0,0,21,9,988,1,-1,0,3,0,1,0,16.466666666666665,2026-05-19 20:30:15
34,9,1,1,0,563,1,1,0,29,1,686,15,-1,0,3,0,1,1,11.433333333333334,2026-05-19 20:30:15
30,4,1,2,0,-27,1,0,2,27,8,648,2,-1,0,3,0,1,0,10.8,2026-05-19 20:30:15
43,11,1,0,0,2113,0,0,0,29,5,699,2,-1,0,3,0,1,0,11.65,2026-05-19 20:30:15
36,0,2,2,0,980,0,0,0,30,5,401,3,179,4,0,0,0,0,6.683333333333334,2026-05-19 20:30:15
60,3,1,0,0,352,0,1,2,17,6,1230,2,-1,0,3,0,1,0,20.5,2026-05-19 20:30:15
45,4,1,2,0,96,1,0,0,16,5,529,1,-1,0,3,0,1,0,8.816666666666666,2026-05-19 20:30:15
49,4,1,2,0,3842,0,0,0,5,0,430,1,186,3,0,0,0,0,7.166666666666667,2026-05-19 20:30:15
39,7,1,1,0,3870,1,0,0,20,0,1133,1,-1,0,3,0,1,0,18.883333333333333,2026-05-19 20:30:15
57,9,1,1,0,589,1,0,0,28,4,520,1,244,1,1,0,0,0,8.666666666666666,2026-05-19 20:30:15
49,0,2,1,0,7426,0,0,1,20,9,1055,2,-1,0,3,0,1,0,17.583333333333332,2026-05-19 20:30:15
39,0,0,1,0,1,0,1,0,7,5,639,1,-1,0,3,0,1,0,10.65,2026-05-19 20:30:15
37,9,2,2,0,6101,0,0,0,4,8,1000,5,87,1,2,0,0,0,16.666666666666668,2026-05-19 20:30:15
45,0,1,1,0,231,1,0,2,18,6,377,3,-1,0,3,0,1,0,6.283333333333333,2026-05-19 20:30:15
36,4,2,2,0,876,1,0,2,23,8,585,2,-1,0,3,0,1,0,9.75,2026-05-19 20:30:15
58,9,1,1,0,86,0,0,0,30,5,1378,3,-1,0,3,0,1,0,22.966666666666665,2026-05-19 20:30:15
48,1,1,0,0,363,1,0,2,18,6,606,6,-1,0,3,0,1,0,10.1,2026-05-19 20:30:15
52,2,1,0,0,8298,1,1,2,28,8,202,18,-1,0,3,0,1,1,3.3666666666666667,2026-05-19 20:30:15
32,7,2,1,0,0,0,1,0,11,5,703,2,-1,0,3,0,1,0,11.716666666666667,2026-05-19 20:30:15
51,4,0,2,0,93,1,1,0,6,8,559,1,-1,0,3,0,1,1,9.316666666666666,2026-05-19 20:30:15
31,4,1,2,0,596,0,0,0,12,1,506,4,-1,0,3,0,1,0,8.433333333333334,2026-05-19 20:30:15
30,4,2,2,0,168,0,0,0,27,1,721,13,-1,0,3,0,1,0,12.016666666666667,2026-05-19 20:30:15
34,4,2,2,0,29,1,0,0,13,8,595,2,-1,0,3,0,1,0,9.916666666666666,2026-05-19 20:30:15
53,6,1,0,0,6,1,0,2,27,8,574,2,-1,0,3,0,1,0,9.566666666666666,2026-05-19 20:30:15
32,2,0,1,0,-934,1,0,0,18,9,889,1,-1,0,3,0,1,0,14.816666666666666,2026-05-19 20:30:15
52,1,1,2,0,297,1,0,2,7,8,944,1,-1,0,3,0,1,0,15.733333333333333,2026-05-19 20:30:15
50,1,1,0,0,533,0,0,0,21,1,548,4,-1,0,3,0,1,0,9.133333333333333,2026-05-19 20:30:15
30,9,2,1,0,175,0,0,0,25,1,443,4,-1,0,3,0,1,0,7.383333333333334,2026-05-19 20:30:15
34,4,2,2,0,-292,1,0,0,19,1,481,6,-1,0,3,0,1,0,8.016666666666667,2026-05-19 20:30:15
51,9,1,1,0,2,1,1,0,4,3,1122,1,205,3,0,0,0,1,18.7,2026-05-19 20:30:15
34,4,1,2,0,39,0,0,0,13,1,417,1,-1,0,3,0,1,0,6.95,2026-05-19 20:30:15
26,1,2,1,0,396,1,0,2,28,8,663,1,-1,0,3,0,1,0,11.05,2026-05-19 20:30:15
51,0,0,1,0,-338,1,0,0,29,5,1398,2,-1,0,3,0,1,0,23.3,2026-05-19 20:30:15
31,7,1,1,0,2050,1,0,0,18,9,625,5,-1,0,3,0,1,0,10.416666666666666,2026-05-19 20:30:15
29,9,2,1,0,510,1,0,2,16,6,475,15,-1,0,3,0,1,0,7.916666666666667,2026-05-19 20:30:15
29,9,0,1,0,477,1,1,0,11,8,977,1,305,1,0,0,0,1,16.283333333333335,2026-05-19 20:30:15
46,9,1,2,0,4176,1,0,2,12,6,385,6,-1,0,3,0,1,0,6.416666666666667,2026-05-19 20:30:15
35,1,1,0,0,0,0,0,0,31,5,966,4,-1,0,3,0,1,0,16.1,2026-05-19 20:30:15
44,4,1,2,0,0,1,0,0,31,5,877,5,-1,0,3,0,1,0,14.616666666666667,2026-05-19 20:30:15
34,4,1,2,0,297,1,0,0,26,1,1033,4,-1,0,3,0,1,0,17.216666666666665,2026-05-19 20:30:15
27,7,2,1,0,167,0,1,0,8,5,1007,2,-1,0,3,0,1,0,16.783333333333335,2026-05-19 20:30:15
28,10,2,1,1,-353,1,0,2,12,8,1316,3,-1,0,3,0,1,0,21.933333333333334,2026-05-19 20:30:15
59,0,0,1,0,1525,0,0,1,29,5,1328,2,-1,0,3,0,1,0,22.133333333333333,2026-05-19 20:30:15
38,9,2,1,0,211,1,0,0,29,4,578,2,-1,0,3,0,1,0,9.633333333333333,2026-05-19 20:30:15
34,4,2,2,0,416,0,0,0,14,1,194,4,-1,0,3,0,1,0,3.2333333333333334,2026-05-19 20:30:15
44,7,1,1,0,0,1,1,0,11,8,422,1,-1,0,3,0,1,1,7.033333333333333,2026-05-19 20:30:15
35,9,2,1,0,1001,0,1,0,24,5,473,2,-1,0,3,0,1,0,7.883333333333334,2026-05-19 20:30:15
45,6,0,2,1,75,1,1,0,4,3,578,1,-1,0,3,0,1,1,9.633333333333333,2026-05-19 20:30:15
34,6,1,2,0,7602,0,0,0,20,9,560,1,-1,0,3,0,1,0,9.333333333333334,2026-05-19 20:30:15
57,5,1,1,0,0,1,0,0,5,8,233,1,363,4,0,0,0,0,3.8833333333333333,2026-05-19 20:30:15
76,5,1,0,0,163,0,0,1,13,10,179,1,-1,0,3,0,1,0,2.9833333333333334,2026-05-19 20:30:15
30,1,1,1,0,673,1,0,2,20,8,1012,2,-1,0,3,0,1,0,16.866666666666667,2026-05-19 20:30:15
48,9,0,1,0,-154,0,0,2,3,6,713,3,-1,0,3,0,1,0,11.883333333333333,2026-05-19 20:30:15
43,9,1,1,0,3723,1,0,0,11,1,274,4,-1,0,3,0,1,0,4.566666666666666,2026-05-19 20:30:15
34,9,2,1,0,559,0,0,0,22,1,608,2,-1,0,3,0,1,0,10.133333333333333,2026-05-19 20:30:15
30,4,2,2,0,13774,0,0,0,14,11,755,1,-1,0,3,0,1,0,12.583333333333334,2026-05-19 20:30:15
33,4,1,2,0,403,1,0,2,26,8,133,2,-1,0,3,0,1,0,2.216666666666667,2026-05-19 20:30:15
38,9,1,1,0,1696,0,0,0,20,9,619,2,-1,0,3,0,1,0,10.316666666666666,2026-05-19 20:30:15
52,0,1,1,0,722,0,0,0,26,10,1418,2,185,3,0,0,0,0,23.633333333333333,2026-05-19 20:30:15
34,0,2,1,0,296,0,0,0,20,9,1088,1,136,4,0,0,0,0,18.133333333333333,2026-05-19 20:30:15
40,4,2,2,0,257,0,0,0,1,3,355,1,209,1,0,0,0,0,5.916666666666667,2026-05-19 20:30:15
36,7,0,0,0,418,1,0,0,8,8,401,2,-1,0,3,0,1,0,6.683333333333334,2026-05-19 20:30:15
56,5,1,1,0,488,0,0,1,6,3,348,4,-1,0,3,0,1,0,5.8,2026-05-19 20:30:15
29,0,2,1,0,900,1,0,2,14,8,709,1,-1,0,3,0,1,0,11.816666666666666,2026-05-19 20:30:15
34,2,2,2,0,2945,1,0,0,17,0,618,1,-1,0,3,0,1,0,10.3,2026-05-19 20:30:15
31,7,1,1,0,-327,1,0,2,28,8,787,1,-1,0,3,0,1,0,13.116666666666667,2026-05-19 20:30:15
36,10,2,1,0,115,0,0,0,9,3,1122,2,-1,0,3,0,1,0,18.7,2026-05-19 20:30:15
30,4,2,2,0,218,0,0,2,3,6,1166,1,-1,0,3,0,1,0,19.433333333333334,2026-05-19 20:30:15
36,0,1,1,0,286,1,0,0,22,5,443,9,-1,0,3,0,1,0,7.383333333333334,2026-05-19 20:30:15
25,8,2,1,0,293,1,0,1,5,8,453,2,-1,0,3,0,1,0,7.55,2026-05-19 20:30:15
